NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"DeKalb County, Tennessee",722,882,3444,477,194,47,41,59.0
"Lewis County, Tennessee",573,878,2362,397,158,47,101,8.0
"Obion County, Tennessee",2057,2085,5662,873,288,47,131,0.0
"Tipton County, Tennessee",2709,2633,8186,989,1563,47,167,0.0
"Dyer County, Tennessee",1918,2105,5994,745,407,47,45,45.0
"Hamilton County, Tennessee",15746,21241,58740,7832,4048,47,65,0.0
"Polk County, Tennessee",477,1122,3331,330,223,47,139,204.0
"White County, Tennessee",1212,1618,5176,755,673,47,185,0.0
"Sullivan County, Tennessee",6983,13863,32850,4160,2349,47,163,30.0
"Schoharie County, New York",3127,1794,6383,742,203,36,95,25.0
"Fulton County, New York",4183,3134,9732,1070,478,36,35,0.0
"Rensselaer County, New York",14645,7081,24564,2392,928,36,83,0.0
"Franklin County, New York",4094,2248,8095,1428,439,36,33,50.0
"Queens County, New York",105719,52059,316455,89826,2282,36,81,11.0
"Washington County, New York",5196,3132,10973,1569,378,36,115,6226.0
"New York County, New York",84891,49071,241966,75783,2090,36,61,32.0
"Cayuga County, New York",6510,4314,13339,1569,455,36,11,2292.0
"Rockland County, New York",24796,10518,47031,6788,730,36,87,34.0
"Niagara County, New York",17141,12230,37236,7026,1387,36,63,278.0
"Essex County, New York",3715,2670,8118,1007,491,36,31,9.0
"Nassau County, New York",107059,66401,217201,25035,2701,36,59,7.0
"Schuyler County, New York",1590,1035,3571,508,196,36,97,1415.0
"Chenango County, New York",3517,3111,9292,1342,503,36,17,2.0
"Jefferson County, New York",5962,4421,14346,2021,1152,36,45,35.0
"Suffolk County, New York",116252,68438,227927,24995,4598,36,103,5.0
"Wyoming County, New York",2469,2680,6791,841,262,36,121,1216.0
"Oswego County, New York",7554,4168,17971,2632,734,36,75,8.0
"Wayne County, New York",6170,6162,15885,2138,443,36,117,73.0
"Broome County, New York",15746,10865,33861,4122,1003,36,7,57.0
"Hinsdale County, Colorado",51,31,203,16,9,8,53,84.0
"Erie County, New York",64731,54227,152611,19353,4076,36,29,0.0
"Sullivan County, New York",5759,3919,13157,1803,162,36,105,324.0
"Orange County, New York",24727,11899,48376,6712,1834,36,71,64.0
"Haywood County, North Carolina",4352,6090,14273,1417,1017,37,87,251.0
"Forsyth County, North Carolina",16889,22383,55453,7484,3139,37,67,37.0
"Lake County, Indiana",28747,24757,73968,7640,1426,18,89,346.0
"Montgomery County, Indiana",1629,2998,6363,715,286,18,107,237.0
"Adams County, Indiana",1068,2417,4777,369,203,18,1,35.0
"Fayette County, Indiana",783,1724,4228,744,129,18,41,165.0
"Clay County, Indiana",1191,1770,4424,391,247,18,21,0.0
"Dubois County, Indiana",1263,2666,6540,487,104,18,37,2.0
"Franklin County, Indiana",847,1457,3847,465,157,18,47,0.0
"Hancock County, Indiana",4404,4480,11342,773,511,18,59,0.0
"Howard County, Indiana",7778,4858,15208,1480,781,18,67,14.0
"Ohio County, Indiana",325,495,1132,135,42,18,115,0.0
"Parke County, Indiana",895,1405,3058,287,71,18,121,0.0
"Randolph County, Indiana",1165,2170,4619,391,166,18,135,107.0
"Benton County, Indiana",311,714,1444,157,31,18,7,25.0
"Brown County, Indiana",945,1310,3458,269,137,18,13,0.0
"Putnam County, Indiana",1775,2534,5763,528,294,18,133,5.0
"Washington County, Indiana",1030,1799,4399,441,282,18,175,0.0
"Daviess County, Indiana",1188,1865,4479,434,164,18,27,23.0
"Henry County, Indiana",3684,2901,8374,1024,231,18,65,215.0
"Knox County, Indiana",1642,2599,6107,947,290,18,83,12.0
"Madison County, Indiana",10284,7285,22133,2770,768,18,95,2.0
"Pike County, Indiana",705,842,2291,141,47,18,125,5.0
"Pulaski County, Indiana",492,1077,2245,214,48,18,131,4.0
"Steuben County, Indiana",1617,2685,6525,571,147,18,151,8.0
"Laramie County, Wyoming",5555,5440,14396,1423,2721,56,21,0.0
"Teton County, Wyoming",778,1435,3194,200,165,56,39,12.0
"San Jacinto County, Texas",1695,1701,5903,711,181,48,407,0.0
"Upshur County, Texas",1828,2142,6935,932,357,48,459,112.0
"Waller County, Texas",1651,1534,5617,513,245,48,473,25.0
"Wilson County, Texas",2048,2204,6812,847,1007,48,493,147.0
"Hockley County, Texas",921,1000,3092,519,124,48,219,83.0
"Midland County, Texas",6073,5019,15949,1935,686,48,329,6.0
"Llano County, Texas",2376,2952,7137,530,838,48,299,117.0
"Fannin County, Texas",1720,1569,5498,546,312,48,147,154.0
"Brazos County, Texas",9517,5579,18087,2117,1532,48,41,70.0
"Gaines County, Texas",257,254,1691,386,28,48,165,291.0
"Gray County, Texas",1106,1017,3249,479,130,48,179,15.0
"Jack County, Texas",413,578,1445,149,59,48,237,28.0
"Bosque County, Texas",1129,1592,4018,378,214,48,35,0.0
"Bexar County, Texas",67675,47879,214545,36831,42845,48,29,25.0
"Baylor County, Texas",232,368,752,110,41,48,23,3752.0
"Denton County, Texas",27218,23887,75657,7092,4556,48,121,19.0
"Galveston County, Texas",17642,13073,43490,4958,2919,48,167,1541.0
"Roberts County, Texas",58,98,206,3,0,48,393,222.0
"Uvalde County, Texas",1277,1019,4193,657,333,48,463,0.0
"Bowie County, Texas",5965,3257,13973,1245,1435,48,37,46.0
"Kent County, Texas",31,42,143,17,0,48,263,38.0
"Somervell County, Texas",715,312,1447,81,60,48,425,0.0
"Hardin County, Texas",3328,1852,8645,695,809,48,199,0.0
"Leon County, Texas",1303,1503,4005,282,215,48,289,145.0
"Newton County, Texas",511,1106,2736,388,190,48,351,0.0
"Reeves County, Texas",527,319,1793,414,31,48,389,0.0
"Travis County, Texas",48123,30967,105890,12695,9344,48,453,8.0
"Collingsworth County, Texas",39,155,457,53,33,48,87,1749.0
"Erath County, Texas",1527,1552,5415,840,512,48,143,6.0
"Motley County, Texas",70,234,393,17,2,48,345,15.0
"Coleman County, Texas",786,514,2000,279,210,48,83,0.0
"Medina County, Texas",2556,2550,7854,1080,977,48,325,0.0
"Henderson County, Texas",5399,6650,16777,1418,909,48,213,29.0
"Lamar County, Texas",2001,2584,8915,1530,891,48,277,49.0
"Kimble County, Texas",512,310,1125,134,98,48,267,58.0
"Washington County, Texas",2094,2820,6927,950,243,48,477,0.0
"Stephens County, Texas",330,640,1740,351,106,48,429,25.0
"Andrews County, Texas",460,503,1656,256,93,48,3,0.0
"Gonzales County, Texas",905,891,3137,350,135,48,177,0.0
"Lynn County, Texas",234,278,968,141,97,48,305,50.0
"Zapata County, Texas",289,380,1920,587,35,48,505,2.0
"Hood County, Texas",4327,3539,13734,977,1407,48,221,20.0
"King County, Texas",6,3,25,0,0,48,269,19.0
"Cherokee County, Texas",3238,2509,8089,1158,513,48,73,0.0
"Delta County, Texas",443,348,966,169,74,48,119,169.0
"Jones County, Texas",886,908,2801,241,210,48,253,0.0
"Windham County, Connecticut",6739,5428,17026,3448,711,9,15,1.0
"New London County, Connecticut",18940,14387,44031,5979,4672,9,11,86.0
"Middlesex County, Connecticut",11761,10276,29738,3552,910,9,7,188.0
"Tolland County, Connecticut",9588,6654,21669,2836,788,9,13,83.0
"Fairfield County, Connecticut",49268,45447,132990,16601,1810,9,1,0.0
"Washington County, Florida",1120,1004,4095,645,630,12,133,1969.0
"Duval County, Florida",30543,32785,120086,19291,17419,12,31,35.0
"Bradford County, Florida",945,1572,4531,647,501,12,7,1410.0
"Brevard County, Florida",39115,39362,131481,14155,19525,12,9,2.0
"Clay County, Florida",8982,8660,31073,3567,8490,12,19,925.0
"Lafayette County, Florida",94,355,1116,362,136,12,67,224.0
"Lake County, Florida",26559,27659,88662,8107,6497,12,69,0.0
"Nassau County, Florida",5508,6245,17175,1724,2285,12,89,386.0
"Pinellas County, Florida",57809,65406,219782,25700,16564,12,103,19.0
"Polk County, Florida",36067,37889,131803,20227,9481,12,105,1325.0
"St. Lucie County, Florida",19673,23266,70910,8789,3601,12,111,1447.0
"Glades County, Florida",612,1284,3564,609,254,12,43,1160.0
"Hendry County, Florida",867,1261,4821,890,276,12,51,29.0
"Indian River County, Florida",14203,17898,48292,4189,3504,12,61,224.0
"Jackson County, Florida",1955,2884,8480,1394,960,12,63,230.0
"St. Johns County, Florida",14379,16099,45991,4077,4941,12,109,26.0
"Seminole County, Florida",16179,17514,65882,6799,5805,12,117,346.0
"Bay County, Florida",8625,8894,29517,3660,7292,12,5,649.0
"Flagler County, Florida",10794,9292,31880,4535,2370,12,35,159.0
"Gulf County, Florida",522,1190,3051,495,407,12,45,117.0
"Liberty County, Florida",172,223,1209,280,133,12,77,11.0
"Osceola County, Florida",8983,8570,42041,9593,2254,12,97,24.0
"Walton County, Florida",3308,4690,12898,1205,2282,12,131,1509.0
"Gadsden County, Florida",2649,1892,7676,1186,603,12,39,36.0
"Jefferson County, Florida",1080,928,3006,525,237,12,65,88.0
"Marion County, Florida",26103,27813,98234,9700,8510,12,83,0.0
"Hardee County, Florida",856,911,3940,1021,340,12,49,330.0
"Okeechobee County, Florida",1544,2630,7694,1227,526,12,93,36.0
"Orange County, Florida",36739,36245,143944,27927,12700,12,95,34.0
"Gilchrist County, Florida",753,903,3412,644,362,12,41,2940.0
"Suwannee County, Florida",2063,3227,8476,1340,738,12,121,9.0
"Alachua County, Florida",11621,10906,33923,5364,2844,12,1,145.0
"Calhoun County, Florida",445,555,2460,422,317,12,13,392.0
"Charlotte County, Florida",22259,26656,69065,5693,4552,12,15,17.0
"Dixie County, Florida",607,1277,3663,499,487,12,29,200.0
"Martin County, Florida",14714,17350,46630,3799,2158,12,85,0.0
"Sarasota County, Florida",44529,58734,144378,11360,7236,12,115,156.0
"Manatee County, Florida",31993,33312,98378,8378,6468,12,81,588.0
"Citrus County, Florida",15408,17697,51116,4959,4795,12,17,1105.0
"Baker County, Florida",970,991,3365,280,209,12,3,71.0
"Santa Rosa County, Florida",7918,8047,26522,2088,6389,12,113,18.0
"Leon County, Florida",16472,10957,34937,3662,3016,12,73,40.0
"Broward County, Florida",64508,67057,283523,47942,6503,12,11,137.0
"Monroe County, Florida",5227,5121,15714,1883,1025,12,87,8568.0
"Hernando County, Florida",13398,13347,49318,5396,4235,12,53,184.0
"Hillsborough County, Florida",44455,43878,185830,30986,17382,12,57,203.0
"Taylor County, Florida",827,1524,4083,573,381,12,123,2827.0
"Wakulla County, Florida",2122,1317,4518,452,498,12,129,0.0
"McDuffie County, Georgia",990,924,3611,655,294,13,189,0.0
"Morgan County, Georgia",1179,901,3494,545,252,13,211,0.0
"Heard County, Georgia",426,567,1878,396,65,13,149,5.0
"Dougherty County, Georgia",4022,3542,13026,2989,1322,13,95,0.0
"Fannin County, Georgia",2014,2272,7079,1076,617,13,111,87.0
"Houston County, Georgia",8375,4112,18330,3132,5278,13,153,3.0
"Laurens County, Georgia",2725,1950,7535,2147,610,13,175,49.0
"Spalding County, Georgia",3823,3563,11045,1686,919,13,255,84.0
"Telfair County, Georgia",776,275,2497,818,21,13,271,30.0
"Warren County, Indiana",345,767,1563,109,39,18,171,6.0
"Vermillion County, Indiana",822,1365,2817,252,49,18,165,2.0
"Wells County, Indiana",1271,1951,4491,314,159,18,179,0.0
"Allen County, Indiana",14056,17924,49195,4385,1834,18,3,17.0
"Decatur County, Indiana",1098,1675,3976,296,116,18,31,446.0
"Delaware County, Indiana",6972,7239,17941,1977,666,18,35,0.0
"Floyd County, Indiana",4173,4610,11285,1000,593,18,43,38.0
"Jefferson County, Indiana",1644,2053,5298,679,234,18,77,16.0
"Jennings County, Indiana",1499,1487,4188,523,202,18,79,0.0
"Johnson County, Indiana",6789,8367,20884,1742,888,18,81,40.0
"Miami County, Indiana",2602,2234,5893,487,776,18,103,21.0
"Morgan County, Indiana",3862,3967,10672,743,589,18,109,44.0
"Gibson County, Indiana",1363,2551,5390,695,185,18,51,15.0
"Newton County, Indiana",697,1081,2382,246,33,18,111,0.0
"Orange County, Indiana",799,1446,3535,536,205,18,117,0.0
"St. Joseph County, Indiana",10602,14768,39211,4142,1223,18,141,19.0
"Kosciusko County, Indiana",2625,5028,12200,1200,313,18,85,225.0
"Marshall County, Indiana",1386,2983,7536,796,129,18,99,84.0
"Switzerland County, Indiana",486,789,1705,297,82,18,155,37.0
"Vanderburgh County, Indiana",7015,11187,27874,2707,1160,18,163,52.0
"Blackford County, Indiana",729,1126,2393,298,68,18,9,120.0
"Scott County, Indiana",1077,1442,3723,421,155,18,143,0.0
"Monroe County, Indiana",5429,7382,16865,1516,667,18,105,0.0
"Elkhart County, Indiana",5361,11493,26840,2544,739,18,39,145.0
"Crawford County, Indiana",639,715,1940,278,62,18,25,467.0
"Cass County, Indiana",2057,2599,6042,533,339,18,17,4.0
"Marion County, Indiana",34217,35695,107950,15878,4870,18,97,73.0
"Wayne County, Indiana",2587,4420,11524,1266,410,18,177,851.0
"Butler County, Iowa",594,1659,2995,180,102,19,23,0.0
"Fremont County, Iowa",326,681,1419,164,76,19,71,0.0
"Hamilton County, Iowa",603,1257,2869,252,98,19,79,0.0
"Taylor County, Iowa",241,694,1255,164,35,19,173,4.0
"Union County, Iowa",300,1258,2335,324,76,19,175,18.0
"Worth County, Iowa",227,757,1403,169,125,19,195,2.0
"Ringgold County, Iowa",142,566,994,93,40,19,159,0.0
"Adair County, Iowa",214,798,1423,167,101,19,1,0.0
"Chickasaw County, Iowa",328,1161,2276,245,84,19,37,0.0
"Clarke County, Iowa",339,959,1540,288,59,19,39,0.0
"Dickinson County, Iowa",540,2009,4189,309,179,19,59,0.0
"Johnson County, Iowa",6189,7599,15771,1208,467,19,103,18.0
"Keokuk County, Iowa",387,1143,2041,195,52,19,107,129.0
"Tama County, Iowa",757,1526,3015,273,113,19,171,4.0
"Wapello County, Iowa",1873,2749,5823,755,231,19,179,5.0
"Franklin County, Iowa",289,1132,1869,212,78,19,69,13.0
"Carroll County, Iowa",432,2231,3667,371,92,19,27,26.0
"Cedar County, Iowa",782,1669,3316,455,97,19,31,2.0
"Floyd County, Iowa",558,1787,3146,276,80,19,67,0.0
"Greene County, Iowa",431,1009,1866,263,141,19,73,0.0
"Louisa County, Iowa",535,954,1874,188,56,19,115,0.0
"Lyon County, Iowa",198,1089,1963,178,82,19,119,53.0
"Union County, Georgia",1830,2801,7151,579,523,13,291,0.0
"Bladen County, North Carolina",1872,2339,6765,1501,473,37,17,34.0
"Carteret County, North Carolina",6761,5743,16222,1434,2322,37,31,55.0
"Bertie County, North Carolina",1140,1322,4055,673,118,37,15,37.0
"Martin County, North Carolina",1636,1794,4943,681,264,37,117,20.0
"Perquimans County, North Carolina",1568,1280,3555,349,562,37,143,11.0
"Rockingham County, North Carolina",4591,5901,17101,2115,989,37,157,0.0
"Camden County, North Carolina",772,513,1784,168,335,37,29,88.0
"Gaston County, North Carolina",8269,11317,32883,4129,1759,37,71,29.0
"Moore County, North Carolina",6990,9230,21918,2133,2269,37,125,73.0
"Stanly County, North Carolina",2999,4417,10807,1273,716,37,167,52.0
"Yancey County, North Carolina",847,1861,4345,475,283,37,199,143.0
"Chatham County, North Carolina",6936,5845,15999,1337,568,37,37,18.0
"Johnston County, North Carolina",9404,7940,24499,2922,2167,37,101,116.0
"Person County, North Carolina",2376,2319,6909,956,410,37,145,126.0
"Ashe County, North Carolina",1567,3060,6394,748,315,37,9,38.0
"Lenoir County, North Carolina",3441,3756,10616,2492,1110,37,107,29.0
"Onslow County, North Carolina",6026,4074,16796,2290,5594,37,133,8.0
"Rutherford County, North Carolina",3356,4920,13484,1825,736,37,161,11.0
"Yadkin County, North Carolina",1734,3157,7032,973,442,37,197,81.0
"Burke County, North Carolina",5456,6318,16897,1854,1233,37,23,25.0
"Traill County, North Dakota",325,787,1339,163,86,38,97,10.0
"Dickey County, North Dakota",281,527,878,94,38,38,21,0.0
"Ward County, North Dakota",2593,4484,7734,501,624,38,101,0.0
"Pembina County, North Dakota",216,736,1459,227,57,38,67,9.0
"Hettinger County, North Dakota",86,340,568,40,15,38,41,0.0
"Cass County, North Dakota",5516,10549,19406,1713,1570,38,17,0.0
"Emmons County, North Dakota",109,577,896,83,99,38,29,64.0
"Richland County, North Dakota",755,1481,2668,254,225,38,77,19.0
"Adams County, North Dakota",58,285,484,45,14,38,1,0.0
"Eddy County, North Dakota",94,211,498,37,49,38,27,0.0
"Mercer County, North Dakota",386,832,1398,185,87,38,57,0.0
"Ransom County, North Dakota",287,520,968,180,61,38,73,4.0
"Sioux County, North Dakota",81,92,318,42,5,38,85,5.0
"Golden Valley County, North Dakota",42,215,374,60,0,38,33,8.0
"Towner County, North Dakota",86,309,475,35,15,38,95,3.0
"Divide County, North Dakota",53,310,541,16,4,38,23,0.0
"Sargent County, North Dakota",351,426,791,87,55,38,81,2.0
"Meigs County, Ohio",2037,1160,4168,570,217,39,105,0.0
"Champaign County, Ohio",2760,2412,6642,544,359,39,21,22.0
"Greene County, Ohio",10533,7720,26041,1667,5009,39,57,0.0
"Lawrence County, Ohio",4160,2978,10467,1608,523,39,87,81.0
"Morgan County, Ohio",1047,713,2756,399,117,39,115,0.0
"Wyandot County, Ohio",1349,1478,3834,397,121,39,175,25.0
"Erie County, Ohio",7174,5463,15061,1079,425,39,43,10.0
"Logan County, Ohio",2232,3176,7486,659,305,39,91,50.0
"Summit County, Ohio",32774,27485,89161,9678,1975,39,153,82.0
"Lemhi County, Idaho",477,839,2185,196,112,16,59,290.0
"Payette County, Idaho",572,1948,4083,546,302,16,75,0.0
"Benewah County, Idaho",536,843,1951,210,261,16,9,0.0
"Bonner County, Idaho",2419,3741,9975,1006,911,16,17,11.0
"Clark County, Idaho",32,50,121,14,3,16,33,7.0
"Custer County, Idaho",411,464,1348,124,19,16,37,0.0
"Elmore County, Idaho",818,970,3400,664,986,16,39,0.0
"Fremont County, Idaho",526,795,2132,168,89,16,43,0.0
"Madison County, Idaho",874,1051,2460,296,65,16,65,5.0
"Shoshone County, Idaho",439,1101,2701,282,135,16,79,35.0
"Idaho County, Idaho",779,1614,4271,428,302,16,49,16.0
"Teton County, Idaho",290,475,1233,52,59,16,81,6.0
"Power County, Idaho",346,563,1152,111,37,16,77,11.0
"Washington County, Idaho",470,1149,2404,299,106,16,87,0.0
"Hancock County, Illinois",869,1503,3892,274,201,17,67,0.0
"Madison County, Illinois",15011,16350,42015,3385,2220,17,119,9.0
"Grundy County, Illinois",2380,2651,6483,395,59,17,63,129.0
"Kankakee County, Illinois",5442,6175,16456,2263,205,17,91,0.0
"Mercer County, Illinois",1269,1266,3102,385,153,17,131,86.0
"DuPage County, Illinois",45564,52023,127991,11028,2001,17,43,8.0
"Alexander County, Illinois",272,301,1220,157,66,17,3,1667.0
"Menard County, Illinois",1094,926,2268,105,119,17,129,0.0
"LaSalle County, Illinois",7150,8513,18805,1296,430,17,99,0.0
"Cook County, Illinois",212922,208092,674232,103885,10083,17,31,42.0
"Macon County, Illinois",7621,7649,19128,2360,676,17,115,9213.0
"Stephenson County, Illinois",2154,4124,9212,771,147,17,177,55.0
"Wayne County, Illinois",773,1524,3408,406,131,17,191,88.0
"Woodford County, Illinois",2455,2857,6185,481,154,17,203,17.0
"Franklin County, Illinois",2821,2446,7403,1053,201,17,55,16.0
"McDonough County, Illinois",2007,1452,4617,511,105,17,109,33.0
"McHenry County, Illinois",13725,16881,40502,2160,877,17,111,3.0
"Greeley County, Kansas",42,109,212,11,4,20,71,126.0
"Ellis County, Kansas",973,2142,3996,580,152,20,51,0.0
"Linn County, Kansas",692,672,2040,230,101,20,107,0.0
"Seward County, Kansas",490,953,1931,290,71,20,175,12.0
"Johnson County, Kansas",23656,35144,77174,4464,3291,20,91,14.0
"Miami County, Kansas",1774,2358,5251,429,353,20,121,355.0
"Woodson County, Kansas",88,473,759,108,40,20,207,61.0
"Ness County, Kansas",135,354,671,52,27,20,135,6.0
"Bourbon County, Kansas",569,1337,2620,260,148,20,11,0.0
"Kiowa County, Kansas",101,263,498,32,10,20,97,0.0
"Shawnee County, Kansas",10925,12973,29328,3803,2590,20,177,2.0
"Chautauqua County, Kansas",163,392,802,91,7,20,19,61.0
"Reno County, Kansas",1911,6140,11333,991,764,20,155,0.0
"Doniphan County, Kansas",137,629,1366,119,79,20,43,0.0
