NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Jones County, North Carolina",472,160,18,1103,63,37,103,702.0
"Macon County, North Carolina",2425,889,9,3190,0,37,113,119.0
"Brunswick County, North Carolina",8904,1813,326,10926,665,37,19,617.0
"Transylvania County, North Carolina",2283,607,34,2795,88,37,175,850.0
"Beaufort County, North Carolina",2382,1882,3,5815,356,37,13,356.0
"Columbus County, North Carolina",3746,786,113,7594,279,37,47,510.0
"Lincoln County, North Carolina",10047,1407,67,7726,249,37,109,521.0
"Montgomery County, North Carolina",2234,409,9,3720,202,37,123,806.0
"Orange County, North Carolina",20546,3309,74,7689,428,37,135,301.0
"Richmond County, North Carolina",3473,713,32,6684,47,37,153,1462.0
"Sampson County, North Carolina",4404,1189,111,9759,213,37,163,386.0
"Surry County, North Carolina",6511,1430,216,8348,213,37,171,1217.0
"Avery County, North Carolina",1082,233,10,1385,18,37,11,818.0
"Buncombe County, North Carolina",24848,5803,171,18568,678,37,21,210.0
"Cabarrus County, North Carolina",33553,3878,294,17836,841,37,25,2269.0
"Caswell County, North Carolina",2096,227,20,2064,17,37,33,1945.0
"Davie County, North Carolina",4951,510,2,3686,273,37,59,137.0
"Davidson County, North Carolina",17292,2704,93,17311,332,37,57,569.0
"Duplin County, North Carolina",4063,600,0,9078,237,37,61,2203.0
"Durham County, North Carolina",32692,3764,422,30849,868,37,63,1447.0
"Hertford County, North Carolina",1734,382,32,3007,147,37,91,4868.0
"Lee County, North Carolina",4613,1292,67,8628,766,37,105,199.0
"New Hanover County, North Carolina",23590,6678,442,15219,892,37,129,1042.0
"Pender County, North Carolina",6459,1176,55,6251,569,37,141,2686.0
"Wayne County, North Carolina",9005,2007,89,16889,3446,37,191,551.0
"Scotland County, North Carolina",2716,237,38,5376,117,37,165,1677.0
"Watauga County, North Carolina",5328,1291,2,3316,174,37,189,487.0
"Halifax County, North Carolina",3956,792,85,6568,137,37,83,560.0
"Alamance County, North Carolina",17714,2459,175,18834,308,37,1,800.0
"Tyrrell County, North Carolina",106,67,7,418,0,37,177,1950.0
"Stark County, North Dakota",6150,1026,7,922,87,38,89,0.0
"Wells County, North Dakota",660,127,0,55,93,38,103,669.0
"Burke County, North Dakota",430,113,0,56,4,38,13,38.0
"Mountrail County, North Dakota",1683,401,0,583,34,38,61,42.0
"Williams County, North Dakota",6623,412,53,1230,183,38,105,460.0
"Billings County, North Dakota",102,84,0,25,0,38,7,2015.0
"Kidder County, North Dakota",206,65,0,142,2,38,43,0.0
"Cavalier County, North Dakota",466,263,3,128,0,38,19,158.0
"Grant County, North Dakota",339,58,0,92,53,38,37,43.0
"McHenry County, North Dakota",943,173,14,355,64,38,49,30.0
"Steele County, North Dakota",170,164,0,74,0,38,91,35.0
"Benson County, North Dakota",696,114,27,1672,14,38,5,2.0
"LaMoure County, North Dakota",574,208,0,186,2,38,45,185.0
"Morton County, North Dakota",4736,773,46,1307,48,38,59,27.0
"Dunn County, North Dakota",407,161,0,170,34,38,25,301.0
"McIntosh County, North Dakota",232,95,9,155,37,38,51,368.0
"Nelson County, North Dakota",328,82,0,143,32,38,63,16.0
"Rolette County, North Dakota",1480,288,133,2631,38,38,79,11.0
"Walsh County, North Dakota",1400,474,52,650,17,38,99,928.0
"Bottineau County, North Dakota",747,298,32,391,106,38,9,166.0
"Barnes County, North Dakota",1343,255,0,453,176,38,3,23.0
"Grand Forks County, North Dakota",10047,1503,123,3710,1379,38,35,195.0
"McKenzie County, North Dakota",2340,499,103,610,7,38,53,998.0
"McLean County, North Dakota",1401,370,34,328,79,38,55,868.0
"Pierce County, North Dakota",477,287,0,212,1,38,69,169.0
"Renville County, North Dakota",428,56,0,129,72,38,75,15.0
"Bowman County, North Dakota",459,265,0,75,25,38,11,16.0
"Burleigh County, North Dakota",15930,3178,41,3846,497,38,15,58.0
"Logan County, North Dakota",200,167,0,49,4,38,47,1344.0
"Oliver County, North Dakota",282,75,23,58,13,38,65,2.0
"Stutsman County, North Dakota",2718,581,55,1139,87,38,93,97.0
"Ramsey County, North Dakota",1957,231,0,578,49,38,71,241.0
"Foster County, North Dakota",551,114,0,82,0,38,31,193.0
"Griggs County, North Dakota",376,30,0,141,0,38,39,74.0
"Sheridan County, North Dakota",89,48,0,106,0,38,83,6.0
"Slope County, North Dakota",56,87,0,18,0,38,87,7.0
"Union County, Ohio",11928,747,22,2345,505,39,159,0.0
"Pike County, Ohio",3191,253,50,3764,23,39,131,339.0
"Paulding County, Ohio",3082,240,0,1546,18,39,125,102.0
"Hamilton County, Ohio",115261,8718,3559,73006,1433,39,61,200.0
"Franklin County, Ohio",170911,16962,1495,127613,3705,39,49,6892.0
"Marion County, Ohio",6593,466,70,7326,129,39,101,13885.0
"Tuscarawas County, Ohio",13586,1048,41,7775,185,39,157,589.0
"Wayne County, Ohio",15275,2084,103,8004,296,39,169,1856.0
"Brown County, Ohio",5919,416,51,3830,38,39,15,5689.0
"Butler County, Ohio",61458,5291,497,30458,654,39,17,595.0
"Harrison County, Ohio",1481,116,0,1485,25,39,67,2786.0
"Knox County, Ohio",8521,621,62,4539,114,39,83,440.0
"Licking County, Ohio",26751,2334,317,13753,738,39,89,2101.0
"Richland County, Ohio",14465,1095,250,11666,902,39,139,2123.0
"Vinton County, Ohio",1227,7,0,1740,26,39,163,1874.0
"Carroll County, Ohio",3520,303,6,1794,17,39,19,249.0
"Hancock County, Ohio",13076,674,21,4923,462,39,63,476.0
"Clermont County, Ohio",34604,2066,218,13623,679,39,25,513.0
"Fairfield County, Ohio",24988,2785,146,11552,982,39,45,1498.0
"Defiance County, Ohio",5944,593,10,2965,58,39,39,1386.0
"Highland County, Ohio",5139,237,40,5255,47,39,71,463.0
"Henry County, Ohio",4336,258,13,2485,92,39,69,714.0
"Jefferson County, Ohio",7281,651,99,5970,285,39,81,127.0
"Portage County, Ohio",22793,1601,310,11191,383,39,133,409.0
"Putnam County, Ohio",7292,606,9,1602,40,39,137,1102.0
"Belmont County, Ohio",8248,487,49,4971,55,39,13,198.0
"Clinton County, Ohio",5742,542,72,4465,193,39,27,394.0
"Fayette County, Ohio",3660,458,38,3206,9,39,47,261.0
"Perry County, Ohio",4437,267,659,4392,83,39,127,250.0
"Pickaway County, Ohio",7103,1504,83,4057,191,39,129,332.0
"Madison County, Ohio",5697,538,4,3524,0,39,97,830.0
"Muskingum County, Ohio",10709,907,128,9351,307,39,119,546.0
"Sandusky County, Ohio",8673,652,40,4958,119,39,143,697.0
"Van Wert County, Ohio",4551,274,6,2451,59,39,161,548.0
"Washington County, Ohio",7508,633,22,4487,145,39,167,181.0
"Auglaize County, Ohio",9093,472,57,2840,60,39,11,554.0
"Darke County, Ohio",8063,1124,82,4149,300,39,37,137.0
"Ottawa County, Ohio",5112,514,0,2464,96,39,123,508.0
"Hardin County, Ohio",4589,517,22,2585,64,39,65,224.0
"Jackson County, Ohio",3862,554,19,3864,17,39,79,1073.0
"Huron County, Ohio",8935,1169,129,5397,146,39,77,302.0
"Athens County, Ohio",7567,848,689,4511,163,39,9,902.0
"Adams County, Ohio",3087,255,229,3411,147,39,1,381.0
"Medina County, Ohio",32197,2816,28,8038,350,39,103,289.0
"Lucas County, Ohio",54511,4860,463,47773,902,39,95,1266.0
"Noble County, Ohio",1389,73,6,1032,22,39,121,3021.0
"Bayamón Municipio, Puerto Rico",10508,4935,121,19572,310,72,21,329.0
"Canóvanas Municipio, Puerto Rico",3166,1099,0,5586,124,72,29,1363.0
"Comerío Municipio, Puerto Rico",862,145,0,3396,0,72,45,442.0
"Juana Díaz Municipio, Puerto Rico",3810,430,15,6421,11,72,75,103.0
"Las Marías Municipio, Puerto Rico",445,22,0,1420,0,72,83,110.0
"Corozal Municipio, Puerto Rico",1913,318,107,5340,0,72,47,11.0
"Maunabo Municipio, Puerto Rico",558,67,6,1616,0,72,95,111.0
"Ponce Municipio, Puerto Rico",7230,1749,99,21189,58,72,113,70.0
"Toa Alta Municipio, Puerto Rico",7164,2411,120,6929,71,72,135,817.0
"Toa Baja Municipio, Puerto Rico",5657,1504,55,9629,139,72,137,326.0
"Vieques Municipio, Puerto Rico",168,0,0,1581,0,72,147,694.0
"Yabucoa Municipio, Puerto Rico",1677,161,0,5060,0,72,151,31.0
"Aguada Municipio, Puerto Rico",1488,453,102,5237,94,72,3,96.0
"Caguas Municipio, Puerto Rico",8709,2627,134,15248,238,72,25,310.0
"Cidra Municipio, Puerto Rico",2140,1242,33,5165,225,72,41,774.0
"Coamo Municipio, Puerto Rico",3010,388,7,5268,0,72,43,74.0
"Dorado Municipio, Puerto Rico",3534,1421,0,3537,57,72,51,124.0
"Luquillo Municipio, Puerto Rico",959,363,31,2376,0,72,89,250.0
"Barranquitas Municipio, Puerto Rico",1263,281,0,5502,0,72,19,168.0
"Orocovis Municipio, Puerto Rico",1023,173,27,3777,0,72,107,14.0
"San Lorenzo Municipio, Puerto Rico",2171,631,116,4723,0,72,129,34.0
"Ceiba Municipio, Puerto Rico",765,317,0,1217,63,72,37,224.0
"Ciales Municipio, Puerto Rico",314,499,0,2782,0,72,39,103.0
"Isabela Municipio, Puerto Rico",1703,657,76,6070,142,72,71,40.0
"Jayuya Municipio, Puerto Rico",552,94,0,2616,0,72,73,339.0
"Lares Municipio, Puerto Rico",1030,311,17,3933,0,72,81,156.0
"San Juan Municipio, Puerto Rico",18041,9649,6558,31068,340,72,127,155.0
"Vega Alta Municipio, Puerto Rico",2559,1235,236,4595,44,72,143,2935.0
"Maricao Municipio, Puerto Rico",250,37,13,944,0,72,93,288.0
"Seneca County, Ohio",7938,605,76,5173,256,39,147,50.0
"Stark County, Ohio",48437,4426,387,33657,616,39,151,316.0
"Coshocton County, Ohio",4384,509,76,3617,70,39,31,3104.0
"Delaware County, Ohio",47541,3919,55,5819,595,39,41,1158.0
"Geauga County, Ohio",14847,2239,37,3344,55,39,55,1295.0
"Hocking County, Ohio",3125,493,9,3218,104,39,73,3060.0
"Lake County, Ohio",34207,3148,275,12597,251,39,85,227.0
"Ross County, Ohio",9396,965,34,7329,150,39,141,1497.0
"Cuyahoga County, Ohio",142057,14401,1605,122311,1858,39,35,789.0
"Holmes County, Ohio",3990,1640,37,1734,14,39,75,7932.0
"Miami County, Ohio",17451,1113,41,7456,577,39,109,7526.0
"Monroe County, Ohio",1690,72,0,1401,28,39,111,1083.0
"Trumbull County, Ohio",20666,2266,101,20845,393,39,155,139.0
"Wood County, Ohio",22502,1936,98,6404,580,39,173,2587.0
"Ashland County, Ohio",7156,920,2,3764,328,39,5,724.0
"Dewey County, Oklahoma",565,346,82,225,21,40,43,1777.0
"Harper County, Oklahoma",461,23,29,501,0,40,59,192.0
"Logan County, Oklahoma",6726,872,65,3742,473,40,83,48.0
"Tulsa County, Oklahoma",79348,12653,2923,69970,2660,40,143,479.0
"Washington County, Oklahoma",6957,770,72,4797,110,40,147,13051.0
"Harmon County, Oklahoma",172,123,0,380,2,40,57,1241.0
"Haskell County, Oklahoma",979,158,29,1907,60,40,61,52.0
"Okmulgee County, Oklahoma",3173,488,70,5273,223,40,111,287.0
"Osage County, Oklahoma",4839,771,240,4986,262,40,113,1011.0
"Jefferson County, Oklahoma",368,58,25,1049,22,40,67,901.0
"Garfield County, Oklahoma",6937,820,244,6210,1442,40,47,122.0
"Garvin County, Oklahoma",3701,372,34,2783,125,40,49,1311.0
"Pittsburg County, Oklahoma",3961,459,34,5272,299,40,121,785.0
"Pontotoc County, Oklahoma",4242,983,158,3632,125,40,123,919.0
"Roger Mills County, Oklahoma",465,80,37,378,1,40,129,1125.0
"Woodward County, Oklahoma",2694,466,194,2267,59,40,153,61.0
"Cherokee County, Oklahoma",4128,762,98,5465,434,40,21,347.0
"Delaware County, Oklahoma",2850,423,101,4961,146,40,41,1727.0
"Ellis County, Oklahoma",477,82,10,389,4,40,45,1088.0
"Grady County, Oklahoma",7277,1258,161,5160,274,40,51,32.0
"Payne County, Oklahoma",8823,2931,108,5223,390,40,119,927.0
"Pottawatomie County, Oklahoma",8520,944,112,8046,363,40,125,1569.0
"Creek County, Oklahoma",6239,3750,566,8318,176,40,37,1584.0
"Tillman County, Oklahoma",607,86,149,847,48,40,141,1035.0
"Washita County, Oklahoma",1286,288,41,1381,36,40,149,97.0
"Cotton County, Oklahoma",609,59,283,438,45,40,33,152.0
"Kiowa County, Oklahoma",886,145,25,1220,59,40,75,110.0
"Le Flore County, Oklahoma",4136,422,80,7188,222,40,79,134.0
"McCurtain County, Oklahoma",2439,364,129,4989,46,40,89,1495.0
"Major County, Oklahoma",846,393,6,809,87,40,93,1237.0
"Mayes County, Oklahoma",3647,375,46,5292,116,40,97,125.0
"Oklahoma County, Oklahoma",91611,12651,1948,96435,7952,40,109,1159.0
"Custer County, Oklahoma",4105,506,99,2686,257,40,39,14263.0
"Love County, Oklahoma",1269,145,25,1030,0,40,85,730.0
"Beckham County, Oklahoma",3494,287,41,2031,0,40,9,320.0
"Choctaw County, Oklahoma",857,108,35,2384,11,40,23,478.0
"Jackson County, Oklahoma",2589,561,87,2621,1462,40,65,597.0
"Lincoln County, Oklahoma",3909,836,52,3856,188,40,81,423.0
"Pawnee County, Oklahoma",1530,410,25,1956,57,40,117,707.0
"Seminole County, Oklahoma",2311,244,71,3404,74,40,133,538.0
"Cimarron County, Oklahoma",145,55,0,302,8,40,25,829.0
"Blaine County, Oklahoma",914,104,18,1003,21,40,11,75.0
"Coal County, Oklahoma",360,84,2,703,19,40,29,104.0
"Grant County, Oklahoma",432,135,22,521,83,40,53,380.0
"Kingfisher County, Oklahoma",2535,465,49,1319,16,40,73,53.0
"McClain County, Oklahoma",6104,805,7,3014,380,40,87,192.0
"Marshall County, Oklahoma",881,549,23,2376,17,40,95,970.0
"Noble County, Oklahoma",1845,167,0,946,63,40,103,420.0
"Nowata County, Oklahoma",1159,46,0,1091,5,40,105,212.0
"Rogers County, Oklahoma",13474,1331,87,7262,623,40,131,265.0
"Sequoyah County, Oklahoma",3263,401,51,6053,235,40,135,1722.0
"Alfalfa County, Oklahoma",625,203,1,359,4,40,3,1265.0
"Woods County, Oklahoma",1015,226,54,601,24,40,151,54.0
"Cleveland County, Oklahoma",38926,5039,1652,19167,3077,40,27,171.0
"Okfuskee County, Oklahoma",823,68,14,1687,15,40,107,2873.0
"Atoka County, Oklahoma",928,269,44,1587,83,40,5,538.0
"Union County, Oregon",2906,427,17,2653,270,41,61,578.0
"Marion County, Oregon",40143,5373,210,44900,1148,41,47,335.0
"Douglas County, Oregon",9573,1202,44,11877,343,41,19,3832.0
"Jefferson County, Oregon",1873,383,43,3453,5,41,31,819.0
"Polk County, Oregon",12139,1059,54,7615,158,41,53,387.0
"Deschutes County, Oregon",17920,6012,296,16060,925,41,17,630.0
"Linn County, Oregon",14811,1986,137,13115,231,41,43,1726.0
"Yamhill County, Oregon",13670,2052,129,10657,411,41,71,1747.0
"Baker County, Oregon",1246,228,3,1643,32,41,1,572.0
"Klamath County, Oregon",6243,738,26,8151,827,41,35,292.0
"Lincoln County, Oregon",2926,646,11,5123,141,41,41,665.0
"Benton County, Oregon",11850,1653,115,4986,393,41,3,423.0
"Crook County, Oregon",2235,368,0,2088,144,41,13,426.0
"Sherman County, Oregon",170,14,0,133,0,41,55,237.0
"Harney County, Oregon",754,142,3,577,22,41,25,23.0
"Malheur County, Oregon",2873,534,15,4810,129,41,45,97.0
"Wallowa County, Oregon",548,142,0,666,10,41,63,340.0
"Wheeler County, Oregon",67,18,0,169,4,41,69,10.0
"Morrow County, Oregon",1700,225,0,1261,0,41,49,2.0
"Coos County, Oregon",4840,943,78,6785,341,41,11,333.0
"Curry County, Oregon",1729,110,23,1553,93,41,15,603.0
"Gilliam County, Oregon",228,28,0,131,3,41,21,90.0
"Hood River County, Oregon",2850,404,26,2777,63,41,27,28.0
"Lake County, Oregon",624,138,0,756,6,41,37,197.0
"Multnomah County, Oregon",89655,13286,682,61428,1126,41,51,77.0
"Pike County, Pennsylvania",6278,595,62,3915,175,42,103,4308.0
"Snyder County, Pennsylvania",5712,558,3,2690,94,42,109,441.0
"Susquehanna County, Pennsylvania",4465,684,12,3084,49,42,115,1296.0
"Crawford County, Pennsylvania",9653,1099,63,7395,235,42,39,418.0
"Erie County, Pennsylvania",34368,4414,828,27490,656,42,49,2109.0
"Fulton County, Pennsylvania",1594,261,6,1258,21,42,57,1459.0
"Juniata County, Pennsylvania",3103,460,14,1603,14,42,67,145.0
"Schuylkill County, Pennsylvania",17561,1785,96,11576,429,42,107,932.0
"Wyoming County, Pennsylvania",3475,444,15,2159,81,42,131,1374.0
"Adams County, Pennsylvania",13883,2678,63,6117,560,42,1,99.0
"Armstrong County, Pennsylvania",8010,892,21,5173,83,42,5,1135.0
"Clinton County, Pennsylvania",4336,919,39,3143,187,42,35,466.0
"Carbon County, Pennsylvania",7041,879,43,6019,54,42,25,862.0
"Centre County, Pennsylvania",19965,3198,49,5828,591,42,27,273.0
"Northumberland County, Pennsylvania",11357,867,43,6997,157,42,97,1911.0
"Northampton County, Pennsylvania",41460,5116,244,20952,623,42,95,779.0
"Venango County, Pennsylvania",5475,579,52,4850,272,42,121,1726.0
"Beaver County, Pennsylvania",21023,1356,283,13305,468,42,7,549.0
"Lackawanna County, Pennsylvania",25413,2389,217,18705,514,42,69,386.0
"McKean County, Pennsylvania",5192,449,100,3691,84,42,83,897.0
"Fayette County, Pennsylvania",13542,2450,112,12175,168,42,51,263.0
"Montgomery County, Pennsylvania",140454,16111,900,37986,1205,42,91,462.0
"Clearfield County, Pennsylvania",7372,1088,71,7789,174,42,33,4142.0
"Lebanon County, Pennsylvania",17253,1407,201,13479,696,42,75,729.0
"Lycoming County, Pennsylvania",14230,1445,79,10162,278,42,81,3236.0
"Montour County, Pennsylvania",2364,305,0,1092,3,42,93,1035.0
"Warren County, Pennsylvania",4859,554,25,3024,82,42,123,287.0
"Butler County, Pennsylvania",29469,3478,15,9218,357,42,19,458.0
"Elk County, Pennsylvania",3978,481,81,2538,32,42,47,461.0
"Lancaster County, Pennsylvania",67918,10103,1021,42035,1247,42,71,165.0
"Mercer County, Pennsylvania",12049,1250,129,9591,388,42,85,23045.0
"Potter County, Pennsylvania",1755,274,23,1648,31,42,105,1431.0
"Tioga County, Pennsylvania",5033,471,40,3242,63,42,117,216.0
"Newport County, Rhode Island",10260,1784,79,2614,1766,44,5,460.0
"Providence County, Rhode Island",75030,9831,1218,61777,1151,44,7,458.0
"Bristol County, Rhode Island",7273,1584,31,2234,151,44,1,3952.0
"Aiken County, South Carolina",18695,2172,71,18361,1079,45,3,69.0
"Allendale County, South Carolina",576,111,12,1185,123,45,5,1669.0
"Edgefield County, South Carolina",2579,540,28,2113,60,45,37,23.0
"Chester County, South Carolina",3393,443,156,3586,105,45,23,249.0
"Colleton County, South Carolina",3278,195,80,4866,174,45,29,390.0
"Marion County, South Carolina",2457,410,105,4703,28,45,67,342.0
"Lexington County, South Carolina",38133,4822,334,26058,2893,45,63,225.0
"Oconee County, South Carolina",7143,933,113,8108,554,45,73,2586.0
"Berkeley County, South Carolina",26747,2689,192,20543,5482,45,15,554.0
"Charleston County, South Carolina",45593,6371,254,26941,3279,45,19,2827.0
"Georgetown County, South Carolina",4322,632,54,6972,215,45,43,5040.0
"Marlboro County, South Carolina",1648,130,72,4019,43,45,69,793.0
"Anderson County, South Carolina",23664,3233,334,20120,1385,45,7,149.0
"Chesterfield County, South Carolina",4021,538,79,6397,123,45,25,2753.0
"Greenwood County, South Carolina",6670,1074,300,8793,205,45,47,546.0
"Horry County, South Carolina",23351,5064,142,33088,1268,45,51,1083.0
"Kershaw County, South Carolina",8717,825,74,6222,1142,45,55,3975.0
"Orangeburg County, South Carolina",6665,875,90,13285,302,45,75,611.0
"Spartanburg County, South Carolina",35589,5312,293,34431,1209,45,83,483.0
"Bamberg County, South Carolina",855,242,0,2068,59,45,9,4046.0
"Beaufort County, South Carolina",15304,3914,230,12811,4749,45,13,245.0
"Calhoun County, South Carolina",1553,326,0,1363,8,45,17,3218.0
"Dillon County, South Carolina",2116,206,117,5404,76,45,33,71.0
"Saluda County, South Carolina",1674,119,0,3030,27,45,81,383.0
"Richland County, South Carolina",46752,7078,225,36801,8585,45,79,96.0
"Fairfield County, South Carolina",1762,231,42,2897,82,45,39,3730.0
"Hampton County, South Carolina",1518,86,89,2545,75,45,49,191.0
"Greenville County, South Carolina",69285,10155,670,42175,1918,45,45,261.0
"Lancaster County, South Carolina",11577,1293,46,8190,158,45,57,5861.0
"Dorchester County, South Carolina",22008,2505,162,13812,3945,45,35,644.0
"Florence County, South Carolina",15114,1813,419,18350,751,45,41,2384.0
"Laurens County, South Carolina",6199,613,140,8226,233,45,59,880.0
