NAME,Employee,Direct,Medicare,Medicaid,VA,state,county,noins
"Villalba Municipio, Puerto Rico",4087,721,1301,7591,28,72,149,840.0
"Carolina Municipio, Puerto Rico",37413,15559,5130,26035,537,72,31,721.0
"Cayey Municipio, Puerto Rico",6953,5957,2272,10230,270,72,35,11189.0
"Humacao Municipio, Puerto Rico",8812,2662,3729,16622,135,72,69,2671.0
"Morovis Municipio, Puerto Rico",4238,1368,2267,12092,117,72,101,2010.0
"Trujillo Alto Municipio, Puerto Rico",18537,6780,1465,10308,230,72,139,1470.0
"Manatí Municipio, Puerto Rico",4659,3887,2752,11289,168,72,91,4601.0
"Peñuelas Municipio, Puerto Rico",3099,507,795,7711,95,72,111,2327.0
"Rincón Municipio, Puerto Rico",2226,918,738,4280,81,72,117,583.0
"San Germán Municipio, Puerto Rico",5047,1191,1435,9439,233,72,125,558.0
"San Sebastián Municipio, Puerto Rico",4822,2420,1906,12472,0,72,131,1226.0
"Monroe County, New York",295872,54550,21394,92006,2534,36,55,1751.0
"Oneida County, New York",82745,10777,7393,31975,2376,36,65,21243.0
"Ulster County, New York",68040,10994,4341,21278,836,36,111,7575.0
"Chemung County, New York",30196,3462,2632,11736,587,36,15,8594.0
"Livingston County, New York",26735,4323,1783,6482,319,36,51,2749.0
"Otsego County, New York",22557,4847,1965,7169,310,36,77,1760.0
"Greene County, New York",17008,2832,1470,5910,131,36,39,2324.0
"Albany County, New York",139477,18836,7579,30740,1403,36,1,1637.0
"Allegany County, New York",16773,2588,1695,6083,366,36,3,8576.0
"Cattaraugus County, New York",26678,4204,2627,10801,473,36,9,2036.0
"Madison County, New York",29349,4354,1765,7477,574,36,53,3684.0
"Schenectady County, New York",60305,9379,4052,19658,1007,36,93,2437.0
"Genesee County, New York",24058,3504,1789,6192,306,36,37,5681.0
"Yates County, New York",7559,1646,749,2457,79,36,123,1791.0
"Greene County, North Carolina",5059,1478,667,1831,139,37,79,2292.0
"Mitchell County, North Carolina",4609,1446,471,882,92,37,121,2744.0
"Chowan County, North Carolina",4220,1143,398,982,227,37,41,1559.0
"Alleghany County, North Carolina",2830,1198,382,1038,81,37,5,1198.0
"Caldwell County, North Carolina",26288,4997,3563,6636,657,37,27,1196.0
"Catawba County, North Carolina",56867,11590,4140,9401,939,37,35,9335.0
"Cleveland County, North Carolina",33055,7749,3899,8839,791,37,45,15647.0
"Craven County, North Carolina",28349,6561,2712,6736,6904,37,49,10564.0
"Edgecombe County, North Carolina",15437,3335,2324,6566,509,37,65,8047.0
"Granville County, North Carolina",22294,3841,1650,4330,532,37,77,5042.0
"Harnett County, North Carolina",35602,7734,3488,9652,11552,37,85,4185.0
"Hoke County, North Carolina",12578,2555,1959,3806,6477,37,93,12825.0
"Henderson County, North Carolina",36247,9385,3420,5466,1357,37,89,6307.0
"Hyde County, North Carolina",995,448,96,409,47,37,95,11704.0
"Iredell County, North Carolina",67710,15400,4440,9191,1102,37,97,668.0
"Mecklenburg County, North Carolina",444302,90913,16702,49805,8456,37,119,13793.0
"Northampton County, North Carolina",5506,1139,1042,1482,174,37,131,106262.0
"Pitt County, North Carolina",67343,18729,5264,11197,1911,37,147,2196.0
"Rowan County, North Carolina",45543,10235,5127,10650,1402,37,159,15902.0
"Vance County, North Carolina",12931,3446,2102,5359,247,37,181,14898.0
"Cherokee County, North Carolina",6958,2423,1218,2111,207,37,39,4375.0
"Currituck County, North Carolina",8669,2355,734,900,1762,37,53,3603.0
"Union County, North Carolina",92561,18010,3653,8194,2615,37,179,2811.0
"Wilkes County, North Carolina",22252,4959,2811,4654,151,37,193,17466.0
"Nash County, North Carolina",32664,6430,3741,7745,795,37,127,6947.0
"Alexander County, North Carolina",12960,2448,1264,2574,133,37,3,7885.0
"Dare County, North Carolina",10270,5493,556,1595,449,37,55,2821.0
"Warren County, North Carolina",5311,1224,1067,1481,275,37,185,3938.0
"Wilson County, North Carolina",26388,4482,3079,7228,991,37,195,2242.0
"Gates County, North Carolina",4674,768,421,634,373,37,73,8846.0
"Graham County, North Carolina",2255,593,367,740,45,37,75,659.0
"Madison County, North Carolina",6472,2365,921,1815,201,37,115,1174.0
"Pamlico County, North Carolina",2786,1533,301,864,309,37,137,1732.0
"Polk County, North Carolina",5158,2134,827,1256,254,37,149,1160.0
"Randolph County, North Carolina",47552,10042,4644,8752,962,37,151,1906.0
"Stokes County, North Carolina",17021,3174,1483,2498,258,37,169,17119.0
"Washington County, North Carolina",2973,782,568,1535,92,37,187,4513.0
"Clay County, North Carolina",2602,1017,542,523,47,37,43,1281.0
"Cumberland County, North Carolina",76405,18701,9756,26957,40088,37,51,1388.0
"Guilford County, North Carolina",200067,43586,14473,34229,5228,37,81,26680.0
"Jackson County, North Carolina",14576,3758,1142,2637,703,37,99,44059.0
"Pasquotank County, North Carolina",10594,3525,1271,2998,1712,37,139,5022.0
"Robeson County, North Carolina",34733,8208,5541,15511,1257,37,155,3949.0
"Swain County, North Carolina",3623,972,470,1073,316,37,173,16983.0
"Wake County, North Carolina",476194,87867,13637,36964,10497,37,183,2233.0
"Anson County, North Carolina",7878,1367,1044,2289,91,37,7,76299.0
"McDowell County, North Carolina",14145,3196,2372,4076,446,37,111,2475.0
"Franklin County, North Carolina",23603,5273,2513,4792,799,37,69,4602.0
"Jones County, North Carolina",2368,640,479,877,208,37,103,5688.0
"Macon County, North Carolina",8579,3440,1210,2227,255,37,113,1352.0
"Brunswick County, North Carolina",39007,10863,3874,8049,1952,37,19,3960.0
"Transylvania County, North Carolina",8494,3098,868,1941,329,37,175,11877.0
"Beaufort County, North Carolina",11827,4674,1689,4072,595,37,13,4110.0
"Columbus County, North Carolina",13512,3961,3149,5798,597,37,47,5122.0
"Lincoln County, North Carolina",32744,6163,2251,5325,770,37,109,6135.0
"Montgomery County, North Carolina",7586,1569,909,2138,169,37,123,6374.0
"Orange County, North Carolina",65008,15807,1963,4867,1384,37,135,3140.0
"Richmond County, North Carolina",13203,2404,2109,4761,453,37,153,8543.0
"Sampson County, North Carolina",18344,3829,2244,5213,761,37,163,4669.0
"Surry County, North Carolina",23149,5256,3012,4916,886,37,171,8527.0
"Avery County, North Carolina",3715,1940,461,791,57,37,11,7768.0
"Buncombe County, North Carolina",88549,26311,6384,14531,2490,37,21,2152.0
"Cabarrus County, North Carolina",85124,15855,4317,10564,2060,37,25,24622.0
"Caswell County, North Carolina",8041,1488,1205,2156,152,37,33,13730.0
"Davie County, North Carolina",15037,3567,1340,2190,502,37,59,1465.0
"Davidson County, North Carolina",58077,12312,5310,10199,1194,37,57,3451.0
"Duplin County, North Carolina",15142,3759,2039,5615,669,37,61,16191.0
"Durham County, North Carolina",129413,24758,6243,14958,2176,37,63,8442.0
"Hertford County, North Carolina",6679,1609,1085,2440,371,37,91,31283.0
"Lee County, North Carolina",18705,4336,1760,3748,1569,37,105,2344.0
"New Hanover County, North Carolina",85363,25162,6797,12693,4261,37,129,7188.0
"Pender County, North Carolina",19874,5283,2290,4143,1581,37,141,19250.0
"Wayne County, North Carolina",32689,7164,4850,10761,7365,37,191,5417.0
"Scotland County, North Carolina",9520,1569,1896,3876,329,37,165,13210.0
"Watauga County, North Carolina",21814,7412,1070,2344,814,37,189,3326.0
"Halifax County, North Carolina",14130,2883,2417,5732,496,37,83,4400.0
"Alamance County, North Carolina",59741,11696,5239,9492,1045,37,1,5356.0
"Tyrrell County, North Carolina",766,402,184,252,0,37,177,16032.0
"Stark County, North Dakota",12716,3146,597,1300,363,38,89,448.0
"Wells County, North Dakota",1319,626,70,93,106,38,103,2082.0
"Burke County, North Dakota",810,300,17,31,4,38,13,97.0
"Mountrail County, North Dakota",3286,1225,190,559,36,38,61,74.0
"Williams County, North Dakota",15761,2310,296,852,238,38,105,1279.0
"Billings County, North Dakota",301,173,29,29,0,38,7,2775.0
"Kidder County, North Dakota",688,442,59,107,18,38,43,27.0
"Cavalier County, North Dakota",1155,661,62,57,14,38,19,148.0
"Grant County, North Dakota",655,311,40,98,26,38,37,142.0
"McHenry County, North Dakota",2215,563,81,283,87,38,49,90.0
"Steele County, North Dakota",536,320,6,59,26,38,91,228.0
"Benson County, North Dakota",1613,440,140,883,48,38,5,85.0
"LaMoure County, North Dakota",1395,567,60,123,43,38,45,570.0
"Morton County, North Dakota",13910,2839,512,1211,284,38,59,130.0
"Dunn County, North Dakota",1289,687,109,236,83,38,25,1296.0
"McIntosh County, North Dakota",759,405,38,117,36,38,51,442.0
"Nelson County, North Dakota",936,307,44,111,61,38,63,132.0
"Rolette County, North Dakota",2844,640,276,1527,59,38,79,192.0
"Walsh County, North Dakota",3755,1158,316,731,97,38,99,2654.0
"Bottineau County, North Dakota",2161,780,96,345,143,38,9,368.0
"Barnes County, North Dakota",4094,1153,205,599,187,38,3,202.0
"Grand Forks County, North Dakota",31081,6388,1319,3662,2647,38,35,430.0
"McKenzie County, North Dakota",5082,1485,180,446,25,38,53,3314.0
"McLean County, North Dakota",3342,1276,209,303,81,38,55,1139.0
"Pierce County, North Dakota",1254,808,48,220,2,38,69,306.0
"Renville County, North Dakota",804,414,39,110,83,38,75,102.0
"Bowman County, North Dakota",1121,384,60,123,24,38,11,67.0
"Burleigh County, North Dakota",41228,8089,1366,3476,1358,38,15,101.0
"Logan County, North Dakota",520,376,18,54,10,38,47,3671.0
"Oliver County, North Dakota",699,162,31,15,9,38,65,40.0
"Stutsman County, North Dakota",7740,1917,540,1093,100,38,93,33.0
"Ramsey County, North Dakota",4245,1053,253,629,93,38,71,1296.0
"Foster County, North Dakota",1244,396,36,116,4,38,31,430.0
"Griggs County, North Dakota",705,345,43,94,25,38,39,68.0
"Sheridan County, North Dakota",275,232,22,157,0,38,83,47.0
"Slope County, North Dakota",139,219,4,19,0,38,87,76.0
"Union County, Ohio",25963,2046,682,2495,555,39,159,5.0
"Pike County, Ohio",8464,885,1260,5226,233,39,131,1968.0
"Paulding County, Ohio",7442,678,559,1680,193,39,125,1843.0
"Hamilton County, Ohio",329413,44631,20734,78551,3255,39,61,864.0
"Franklin County, Ohio",544918,70967,24872,125623,7123,39,49,38232.0
"Marion County, Ohio",21156,2455,2638,8511,322,39,101,81928.0
"Tuscarawas County, Ohio",34683,4618,2533,8553,509,39,157,2714.0
"Wayne County, Ohio",42570,6581,2606,8713,428,39,169,5145.0
"Brown County, Ohio",15733,1620,1578,4549,320,39,15,8838.0
"Butler County, Ohio",158760,19805,8746,31608,2146,39,17,2749.0
"Harrison County, Ohio",5319,516,559,1716,29,39,67,18054.0
"Knox County, Ohio",23052,3400,1531,5533,607,39,83,989.0
"Licking County, Ohio",69014,8516,4516,15838,1669,39,89,3657.0
"Richland County, Ohio",40921,5433,3517,13090,1173,39,139,8883.0
"Vinton County, Ohio",4064,380,537,2352,114,39,163,5965.0
"Carroll County, Ohio",10686,1060,609,2142,109,39,19,874.0
"Hancock County, Ohio",33079,3824,1554,5749,479,39,63,1771.0
"Clermont County, Ohio",85953,10971,5425,16443,1200,39,25,2580.0
"Fairfield County, Ohio",61737,8913,3541,14186,1483,39,45,8708.0
"Defiance County, Ohio",15531,2130,798,2767,228,39,39,6524.0
"Highland County, Ohio",13054,1434,1846,6632,281,39,71,1634.0
"Henry County, Ohio",11171,1306,763,2123,214,39,69,2903.0
"Jefferson County, Ohio",23098,3530,2457,8398,548,39,81,926.0
"Portage County, Ohio",70864,8985,4032,14635,600,39,133,3205.0
"Putnam County, Ohio",15343,1822,538,1523,106,39,137,7066.0
"Belmont County, Ohio",24382,3590,2151,6679,337,39,13,778.0
"Clinton County, Ohio",15474,2011,1246,4629,510,39,27,3118.0
"Fayette County, Ohio",9929,1149,1066,3448,154,39,47,2059.0
"Perry County, Ohio",12457,1117,2052,5644,242,39,127,1756.0
"Pickaway County, Ohio",20855,3561,1418,5085,512,39,129,1454.0
"Madison County, Ohio",15941,2037,1039,3333,203,39,97,2180.0
"Muskingum County, Ohio",30851,3758,2741,12152,617,39,119,2048.0
"Sandusky County, Ohio",24110,2811,1440,5649,325,39,143,3684.0
"Van Wert County, Ohio",11475,1230,827,2489,61,39,161,2104.0
"Washington County, Ohio",21849,2862,2092,6700,474,39,167,1048.0
"Auglaize County, Ohio",20059,2549,868,2402,123,39,11,3695.0
"Darke County, Ohio",18891,3153,1255,4471,508,39,37,1478.0
"Ottawa County, Ohio",16033,2020,872,3112,273,39,123,2308.0
"Hardin County, Ohio",12042,1574,868,2947,100,39,65,1439.0
"Jackson County, Ohio",10472,1545,1206,4341,135,39,79,2227.0
"Huron County, Ohio",22203,2973,1722,5842,323,39,77,2340.0
"Athens County, Ohio",27723,4976,3277,8667,503,39,9,3166.0
"Adams County, Ohio",7630,1120,1483,4645,191,39,1,3572.0
"Medina County, Ohio",80639,9421,2929,9442,1208,39,103,1764.0
"Lucas County, Ohio",157860,21810,13998,56300,1994,39,95,5599.0
"Noble County, Ohio",3682,380,267,1204,175,39,121,22227.0
"Bayamón Municipio, Puerto Rico",38660,16197,5579,35754,851,72,21,417.0
"Canóvanas Municipio, Puerto Rico",9687,2556,1811,11234,166,72,29,11355.0
"Comerío Municipio, Puerto Rico",2586,768,815,7440,42,72,45,4156.0
"Juana Díaz Municipio, Puerto Rico",9244,1757,2090,13942,231,72,75,795.0
"Las Marías Municipio, Puerto Rico",1449,270,474,2699,0,72,83,2223.0
"Corozal Municipio, Puerto Rico",4575,1801,2127,11669,25,72,47,153.0
"Maunabo Municipio, Puerto Rico",1509,131,1204,3589,43,72,95,1623.0
"Ponce Municipio, Puerto Rico",22801,7317,4912,40946,548,72,113,550.0
"Toa Alta Municipio, Puerto Rico",21566,6303,3004,13531,356,72,135,6461.0
"Toa Baja Municipio, Puerto Rico",18459,5679,2990,17419,272,72,137,4370.0
"Vieques Municipio, Puerto Rico",1574,281,316,2353,22,72,147,4705.0
"Yabucoa Municipio, Puerto Rico",5619,1128,2811,11123,17,72,151,1009.0
"Aguada Municipio, Puerto Rico",5159,1983,3349,13794,206,72,3,1520.0
"Caguas Municipio, Puerto Rico",28872,8720,5055,30687,629,72,25,1904.0
"Cidra Municipio, Puerto Rico",7090,4133,2358,11338,212,72,41,7377.0
"Coamo Municipio, Puerto Rico",7391,1370,2020,12293,166,72,43,1820.0
"Dorado Municipio, Puerto Rico",8319,3348,1550,7665,66,72,51,1182.0
"Luquillo Municipio, Puerto Rico",3198,878,661,4953,0,72,89,1672.0
"Barranquitas Municipio, Puerto Rico",3362,1031,1414,11240,458,72,19,1199.0
"Orocovis Municipio, Puerto Rico",2328,736,1493,8972,29,72,107,1085.0
"San Lorenzo Municipio, Puerto Rico",6427,2635,2951,10953,15,72,129,622.0
"Ceiba Municipio, Puerto Rico",1995,700,612,3232,73,72,37,1797.0
"Ciales Municipio, Puerto Rico",1683,893,1452,6162,31,72,39,522.0
"Isabela Municipio, Puerto Rico",5111,2461,2538,14817,322,72,71,741.0
"Jayuya Municipio, Puerto Rico",1340,510,803,5645,0,72,73,1992.0
"Lares Municipio, Puerto Rico",3046,1630,1106,9076,9,72,81,815.0
"San Juan Municipio, Puerto Rico",70269,35907,16664,53217,1228,72,127,1215.0
"Vega Alta Municipio, Puerto Rico",6119,2549,2580,10288,172,72,143,27731.0
"Maricao Municipio, Puerto Rico",654,152,214,2686,11,72,93,1714.0
"Seneca County, Ohio",21891,3557,1361,5165,277,39,147,145.0
"Stark County, Ohio",142925,18876,9337,38306,1472,39,151,2236.0
"Coshocton County, Ohio",12007,2106,1090,4270,241,39,31,17690.0
"Delaware County, Ohio",93721,12179,2108,7136,1043,39,41,2458.0
"Geauga County, Ohio",37761,5980,1388,3927,158,39,55,5826.0
"Hocking County, Ohio",9288,1486,874,4412,279,39,73,4941.0
"Lake County, Ohio",99453,13084,5004,15134,798,39,85,1356.0
"Ross County, Ohio",25972,3577,2846,9681,548,39,141,9132.0
"Cuyahoga County, Ohio",465719,63821,31983,164417,5186,39,35,3381.0
"Holmes County, Ohio",9899,2409,592,1581,89,39,75,58092.0
"Miami County, Ohio",42086,4681,2761,8261,1417,39,109,9331.0
"Monroe County, Ohio",4292,574,367,1913,102,39,111,4697.0
"Trumbull County, Ohio",67827,8588,5280,25688,864,39,155,771.0
"Wood County, Ohio",61391,8102,2597,8095,1004,39,173,10737.0
"Ashland County, Ohio",20658,2823,1124,4664,391,39,5,4585.0
"Dewey County, Oklahoma",1250,536,80,162,24,40,43,2811.0
"Harper County, Oklahoma",1221,167,24,288,19,40,59,593.0
"Logan County, Oklahoma",16656,3336,1341,2303,885,40,83,410.0
"Tulsa County, Oklahoma",233731,43683,14483,28556,5007,40,143,5090.0
"Washington County, Oklahoma",17458,2877,1296,2380,336,40,147,75847.0
"Harmon County, Oklahoma",731,224,98,140,6,40,57,5754.0
"Haskell County, Oklahoma",2896,896,566,1015,119,40,61,346.0
"Okmulgee County, Oklahoma",10743,2294,1667,2637,445,40,111,1943.0
"Osage County, Oklahoma",15731,2698,1483,2196,397,40,113,5256.0
"Jefferson County, Oklahoma",1518,314,223,453,38,40,67,4701.0
"Garfield County, Oklahoma",19970,3434,1482,2645,1784,40,47,931.0
"Garvin County, Oklahoma",9059,1130,1077,1435,254,40,49,7455.0
"Pittsburg County, Oklahoma",12396,2095,1553,2566,580,40,121,3301.0
"Pontotoc County, Oklahoma",12096,2710,1172,2111,303,40,123,5836.0
"Roger Mills County, Oklahoma",1029,431,25,129,0,40,129,5016.0
"Woodward County, Oklahoma",7149,1068,418,1132,158,40,153,421.0
"Cherokee County, Oklahoma",14294,2768,1877,2606,680,40,21,1970.0
"Delaware County, Oklahoma",10231,2524,1747,2505,321,40,41,8356.0
"Ellis County, Oklahoma",1227,234,99,175,48,40,45,6733.0
"Grady County, Oklahoma",19928,3165,1611,3109,824,40,51,505.0
"Payne County, Oklahoma",30336,11719,1799,3350,602,40,119,5312.0
"Pottawatomie County, Oklahoma",23885,3581,2360,4126,1054,40,125,7808.0
"Creek County, Oklahoma",22814,5891,2494,4344,567,40,37,8587.0
"Tillman County, Oklahoma",1987,458,382,391,111,40,141,7508.0
"Washita County, Oklahoma",3490,802,289,605,57,40,149,973.0
"Cotton County, Oklahoma",1660,270,287,259,162,40,33,1181.0
"Kiowa County, Oklahoma",2301,632,408,611,124,40,75,722.0
"Le Flore County, Oklahoma",12786,2762,2147,3920,528,40,79,1079.0
"McCurtain County, Oklahoma",7746,1903,1380,2278,243,40,89,7186.0
"Major County, Oklahoma",2596,653,160,210,82,40,93,5972.0
"Mayes County, Oklahoma",12538,2255,1626,2871,386,40,97,656.0
"Oklahoma County, Oklahoma",274813,52320,18594,36785,15784,40,109,5066.0
"Custer County, Oklahoma",10760,2314,517,1151,263,40,39,93562.0
"Love County, Oklahoma",3149,490,468,543,60,40,85,3093.0
"Beckham County, Oklahoma",7072,1158,472,975,65,40,9,1107.0
"Choctaw County, Oklahoma",3249,793,562,1263,65,40,23,2303.0
"Jackson County, Oklahoma",7015,1496,581,1271,1993,40,65,2614.0
"Lincoln County, Oklahoma",10955,2263,1254,1878,583,40,81,2582.0
"Pawnee County, Oklahoma",5079,950,700,879,101,40,117,4066.0
"Seminole County, Oklahoma",6214,1222,904,1840,198,40,133,1959.0
"Cimarron County, Oklahoma",578,250,30,45,9,40,25,3883.0
"Blaine County, Oklahoma",2652,611,170,329,44,40,11,232.0
"Coal County, Oklahoma",1389,266,226,380,37,40,29,821.0
"Grant County, Oklahoma",1490,441,91,119,64,40,53,884.0
"Kingfisher County, Oklahoma",5357,979,256,591,88,40,73,372.0
"McClain County, Oklahoma",14936,2548,753,1274,641,40,87,1933.0
"Marshall County, Oklahoma",3890,1100,644,1239,74,40,95,3570.0
"Noble County, Oklahoma",4084,793,380,556,130,40,103,2405.0
"Nowata County, Oklahoma",3191,471,344,462,36,40,105,832.0
"Rogers County, Oklahoma",36970,5063,1654,3287,1064,40,131,1495.0
"Sequoyah County, Oklahoma",10023,2108,2300,3738,550,40,135,7928.0
"Alfalfa County, Oklahoma",1599,400,150,177,40,40,3,6537.0
"Woods County, Oklahoma",3283,735,151,407,50,40,151,526.0
"Cleveland County, Oklahoma",118537,21835,5522,8756,7673,40,27,768.0
"Okfuskee County, Oklahoma",2578,387,535,1012,71,40,107,22804.0
"Atoka County, Oklahoma",3243,868,582,947,129,40,5,2030.0
